name	x	y	z
F10	0.0660864057268425	0.06293323365811399	-0.029475499647001493
AF4	0.04414674408314458	0.08739569870612064	0.035057906876000536
F2	0.03288263490532565	0.08179812372991652	0.057033317244820414
FCz	0.0	0.043523109937232754	0.09003187714021936
Fp2	0.030893339768647613	0.10168195424214657	0.01246522119486472
Fz	0.0	0.09118741595421763	0.057869293857731645
FC1	-0.0277915023551172	0.0371496679541231	0.08688949630274026
AFz	0.0	0.10406938947102999	0.03563091600179643
F1	-0.03288263490532565	0.08179812372991652	0.057033317244820414
Fp1	-0.030893339768647613	0.10168195424214657	0.01246522119486472
AF3	-0.04414674408314458	0.08739569870612064	0.035057906876000536
F3	-0.05089494427548956	0.06878056967189816	0.04979897471639326
F5	-0.06492103444035587	0.06225703367846718	0.03238334517544986
FC5	-0.06327012015792328	0.047504549947833374	0.05276570505030474
FC3	-0.054359648654246286	0.030755209440423995	0.07184835203720788
C1	-0.04220347605060463	0.010993182092514557	0.08709062266815445
F9	-0.0660864057268425	0.06293323365811399	-0.029475499647001493
F7	-0.07304930987642362	0.047077067719536035	-0.004067925946776318
FT7	-0.07792819446304206	0.03388414331089279	0.02777447280898742
C3	-0.06258077413317224	0.0032797193981331536	0.07285670970859437
CP1	-0.044847378647578415	-0.017215295728420597	0.08884450585952826
C5	-0.07885982109292554	-0.00912439261340113	0.05254440100170793
T9	-0.07805192974547147	0.014607021618493128	-0.04063460572522959
T7	-0.08354319628759148	-0.020829658281521	-0.007184684400029253
TP7	-0.08363467407283814	-0.02556968589786175	0.0272395384655252
CP5	-0.07696659887973638	-0.03426773763189447	0.047666600618015614
P5	-0.07525131108385598	-0.052691535281079796	0.031452381307040304
P3	-0.06605991923436463	-0.05161166538600372	0.0563322560069487
TP9	-0.07480401426005831	-0.04318811776950925	-0.034198770944406584
P7	-0.06847982710510224	-0.06613020033612646	0.0005915092214679183
P1	-0.046929633913068695	-0.06957604350610745	0.06142298943247225
P9	-0.062139543682851635	-0.066636502300702	-0.03298277841564456
PO3	-0.02090914461435228	-0.08386199855578781	0.059623593230575644
Pz	6.076431707130966e-18	-0.04961783031125067	0.09253686246682419
O1	-0.03181755072981356	-0.09792435207438564	0.0027321669728453367
POz	1.0928594978653422e-17	-0.08923875019525904	0.05340829021404969
Oz	1.2595403792606386e-17	-0.10284927704359982	0.0055701177374318555
PO4	0.02090914461435228	-0.08386199855578781	0.059623593230575644
O2	0.03181755072981356	-0.09792435207438564	0.0027321669728453367
P2	0.046929633913068695	-0.06957604350610745	0.06142298943247225
CP2	0.044847378647578415	-0.017215295728420597	0.08884450585952826
P4	0.06605991923436463	-0.05161166538600372	0.0563322560069487
P10	0.062139543682851635	-0.066636502300702	-0.03298277841564456
P8	0.06847982710510224	-0.06613020033612646	0.0005915092214679183
P6	0.07525131108385598	-0.052691535281079796	0.031452381307040304
CP6	0.07696659887973638	-0.03426773763189447	0.047666600618015614
TP10	0.07480401426005831	-0.04318811776950925	-0.034198770944406584
TP8	0.08363467407283814	-0.02556968589786175	0.0272395384655252
C6	0.07885982109292554	-0.00912439261340113	0.05254440100170793
C4	0.06258077413317224	0.0032797193981331536	0.07285670970859437
C2	0.04220347605060463	0.010993182092514557	0.08709062266815445
T8	0.08354319628759148	-0.020829658281521	-0.007184684400029253
FC4	0.054359648654246286	0.030755209440423995	0.07184835203720788
FC2	0.0277915023551172	0.0371496679541231	0.08688949630274026
T10	0.07805192974547147	0.014607021618493128	-0.04063460572522959
FT8	0.07792819446304206	0.03388414331089279	0.02777447280898742
FC6	0.06327012015792328	0.047504549947833374	0.05276570505030474
F8	0.07304930987642362	0.047077067719536035	-0.004067925946776318
F6	0.06492103444035587	0.06225703367846718	0.03238334517544986
F4	0.05089494427548956	0.06878056967189816	0.04979897471639326
EOG1	0.06954579048976886	0.05146117789451535	-0.050151073715945745
EOG2	0.04286385050004134	0.07607107967380447	-0.07483903498557286
EOG3	-0.04286385050004134	0.07607107967380447	-0.07483903498557286
EOG4	-0.06954579048976886	0.05146117789451535	-0.050151073715945745
VREF	n/a	n/a	n/a
