onset	duration	trial_type	value	sample
0.0	2.002	boundary	2	0
2.352	0.004	bgin	1	588
5.388	0.004	bgin	1	1347
8.424	0.004	bgin	1	2106
11.46	0.004	bgin	1	2865
14.496	0.004	bgin	1	3624
17.532	0.004	bgin	1	4383
20.568	0.004	bgin	1	5142
23.604	0.004	bgin	1	5901
26.64	0.004	bgin	1	6660
29.676	0.004	bgin	1	7419
32.712	0.004	bgin	1	8178
35.748	0.004	bgin	1	8937
38.784	0.004	bgin	1	9696
41.82	0.004	bgin	1	10455
44.856	0.004	bgin	1	11214
47.892	0.004	bgin	1	11973
50.932	0.004	bgin	1	12733
53.968	0.004	bgin	1	13492
57.004	0.004	bgin	1	14251
60.04	0.004	bgin	1	15010
63.076	0.004	bgin	1	15769
66.112	0.004	bgin	1	16528
69.148	0.004	bgin	1	17287
72.184	0.004	bgin	1	18046
75.22	0.004	bgin	1	18805
78.256	0.004	bgin	1	19564
81.292	0.004	bgin	1	20323
84.328	0.004	bgin	1	21082
87.364	0.004	bgin	1	21841
90.4	0.004	bgin	1	22600
93.436	0.004	bgin	1	23359
96.472	0.004	bgin	1	24118
99.508	0.004	bgin	1	24877
102.544	0.004	bgin	1	25636
105.58	0.004	bgin	1	26395
108.616	0.004	bgin	1	27154
111.652	0.004	bgin	1	27913
114.692	0.004	bgin	1	28673
117.728	0.004	bgin	1	29432
120.764	0.004	bgin	1	30191
123.8	0.004	bgin	1	30950
126.836	0.004	bgin	1	31709
129.872	0.004	bgin	1	32468
132.908	0.004	bgin	1	33227
135.944	0.004	bgin	1	33986
138.98	0.004	bgin	1	34745
142.016	0.004	bgin	1	35504
145.052	0.004	bgin	1	36263
148.088	0.004	bgin	1	37022
151.124	0.004	bgin	1	37781
154.16	0.004	bgin	1	38540
157.196	0.004	bgin	1	39299
160.232	0.004	bgin	1	40058
163.268	0.004	bgin	1	40817
166.304	0.004	bgin	1	41576
169.34	0.004	bgin	1	42335
172.376	0.004	bgin	1	43094
175.412	0.004	bgin	1	43853
178.452	0.004	bgin	1	44613
181.488	0.004	bgin	1	45372
184.524	0.004	bgin	1	46131
187.56	0.004	bgin	1	46890
190.596	0.004	bgin	1	47649
193.632	0.004	bgin	1	48408
196.668	0.004	bgin	1	49167
199.704	0.004	bgin	1	49926
202.74	0.004	bgin	1	50685
205.776	0.004	bgin	1	51444
208.812	0.004	bgin	1	52203
211.848	0.004	bgin	1	52962
214.884	0.004	bgin	1	53721
217.92	0.004	bgin	1	54480
220.956	0.004	bgin	1	55239
223.992	0.004	bgin	1	55998
227.028	0.004	bgin	1	56757
230.064	0.004	bgin	1	57516
233.1	0.004	bgin	1	58275
236.136	0.004	bgin	1	59034
239.172	0.004	bgin	1	59793
242.9	0.004	good	3	60725
